date,name,Total,Domestic,International,Total_OS
2011-02-01,France,8033.804,1911.195,6122.609,9184.92
2011-03-01,France,9490.702,2200.529,7290.173,10880.341
2011-04-01,France,10846.023,2301.672,8544.351,12289.846
2011-05-01,France,11260.615,2402.182,8858.433,12890.589
2011-06-01,France,11527.957,2534.281,8993.676,13159.757
2011-07-01,France,13202.996,2653.42,10549.576,14628.869
2011-08-01,France,12483.7,2378.797,10104.903,13647.077
2011-09-01,France,11558.81,2382.91,9175.9,13084.309
2011-10-01,France,10897.892,2326.226,8571.666,12396.493
2011-11-01,France,8842.73,2130.594,6712.136,10275.857
2011-12-01,France,9333.602,2279.145,7054.457,10702.037
2012-01-01,France,8750.735,2091.218,6659.517,9926.86
2012-02-01,France,8335.525,1951.419,6384.106,9458.858
2012-03-01,France,9951.848,2277.619,7674.229,11342.064
2012-04-01,France,11277.694,2339.312,8938.382,12729.481
2012-05-01,France,11431.852,2364.142,9067.71,13011.989
2012-06-01,France,11922.585,2556.94,9365.645,13672.697
2012-07-01,France,13536.826,2757.863,10778.963,15163.082
2012-08-01,France,13192.853,2489.598,10703.255,14555.109
2012-09-01,France,11946.555,2396.813,9549.742,13540.834
2012-10-01,France,10927.954,2325.543,8602.411,12495.859
2012-11-01,France,9179.142,2196.759,6982.383,10710.218
2012-12-01,France,9310.893,2249.436,7061.457,10720.771
2013-01-01,France,8648.378,2029.49,6618.888,9727.721
2013-02-01,France,8273.792,1996.605,6277.187,9422.845
2013-03-01,France,10306.089,2305.712,8000.377,11614.362
2013-04-01,France,11183.932,2418.892,8765.04,12642.214
2013-05-01,France,12105.1,2498.755,9606.345,13564.006
2013-06-01,France,12210.129,2578.634,9631.495,13791.385
2013-07-01,France,13550.913,2809.231,10741.682,15019.54
2013-08-01,France,13836.436,2582.065,11254.371,14999.451
2013-09-01,France,12216.344,2455.672,9760.672,13701.866
2013-10-01,France,11513.218,2458.974,9054.244,13049.354
2013-11-01,France,9203.807,2176.129,7027.678,10641.99
2013-12-01,France,9714.737,2313.838,7400.899,11095.779
2014-01-01,France,9064.682,2052.571,7012.111,10187.663
2014-02-01,France,8617.924,1983.371,6634.553,9786.551
2014-03-01,France,10378.139,2288.84,8089.299,11741.285
2014-04-01,France,11763.853,2398.588,9365.265,13245.209
2014-05-01,France,12405.522,2386.227,10019.295,13904.063
2014-06-01,France,12867.582,2672.673,10194.909,14605.145
2014-07-01,France,13913.622,2731.1,11182.522,15402.771
2014-08-01,France,14548.741,2536.819,12011.922,15760.504
2014-09-01,France,11434.54,1986.923,9447.617,12568.096
2014-10-01,France,11970.793,2454.215,9516.578,13547.234
2014-11-01,France,9364.723,2114.97,7249.753,10806.697
2014-12-01,France,10030.55,2314.652,7715.898,11452.142
2015-01-01,France,9330.402,2053.546,7276.856,10406.368
2015-02-01,France,8973.519,2018.312,6955.207,10121.316
2015-03-01,France,10519.596,2276.636,8242.96,11875.472
2015-04-01,France,11754.598,2330.996,9423.602,13109.483
2015-05-01,France,12887.801,2446.547,10441.254,14355.328
2015-06-01,France,12990.793,2594.716,10396.077,14621.799
2015-07-01,France,14637.298,2703.031,11934.267,16029.529
2015-08-01,France,15051.15,2531.99,12519.16,16180.428
2015-09-01,France,12976.938,2407.038,10569.9,14492.484
2015-10-01,France,12573.842,2483.056,10090.786,14111.446
2015-11-01,France,9279.859,2061.323,7218.536,10646.689
2015-12-01,France,9891.773,2258.917,7632.856,11222.338
2016-01-01,France,9500.484,2074.25,7426.234,10881.72
2016-02-01,France,9421.939,2094.892,7327.047,10932.784
2016-03-01,France,10771.06,2282.172,8488.888,12393.72
2016-04-01,France,12360.62,2467.19,9893.43,14251.84
2016-05-01,France,13087.761,2531.212,10556.549,15108.878
2016-06-01,France,13149.053,2630.333,10518.72,15309.791
2016-07-01,France,15149.478,2756.897,12392.581,17197.245
2016-08-01,France,14964.678,2524.795,12439.883,16770.338
2016-09-01,France,13187.194,2467.197,10719.997,15240.441
2016-10-01,France,12801.655,2532.424,10269.231,14782.692
2016-11-01,France,9950.959,2208.258,7742.701,11627.789
2016-12-01,France,10935.721,2398.316,8537.405,12596.088
2017-01-01,France,10253.846,2190.45,8063.396,11710.202
2017-02-01,France,9890.411,2097.346,7793.065,11367.644
2017-03-01,France,11308.326,2353.014,8955.312,12989.969
2017-04-01,France,13452.179,2529.702,10922.477,15367.587
2017-05-01,France,13616.813,2567.003,11049.81,15678.453
2017-06-01,France,13863.102,2781.151,11081.951,16145.985
2017-07-01,France,16130.763,2933.012,13197.751,18303.699
2017-08-01,France,15980.8,2675.968,13304.832,17884.698
2017-09-01,France,14103.738,2572.795,11530.943,16242.312
2017-10-01,France,13524.224,2622.463,10901.761,15564.967
2017-11-01,France,10657.504,2286.147,8371.357,11557.276
2017-12-01,France,11314.779,2414.973,8899.806,12979.816
2018-01-01,France,10885.368,2302.505,8582.863,
2018-02-01,France,10183.848,2080.617,8103.231,
2018-03-01,France,12250.339,2432.437,9817.902,
2018-04-01,France,13606.815,2534.073,11072.742,
2018-05-01,France,14195.103,2627.829,11567.274,
2018-06-01,France,14826.254,2863.874,11962.38,
2018-07-01,France,16759.218,3065.231,13693.987,
2018-08-01,France,16673.238,2818.678,13854.56,
2018-09-01,France,14945.124,2687.711,12257.413,
2018-10-01,France,14439.815,2761.325,11678.49,
2018-11-01,France,11348.905,2369.629,8979.276,
2018-12-01,France,11877.152,2491.199,9385.953,
2015-01-01,Faroe Islands,,,,15.461
2015-02-01,Faroe Islands,,,,12.756
2015-03-01,Faroe Islands,,,,22.604
2015-04-01,Faroe Islands,,,,19.971
2015-05-01,Faroe Islands,,,,23.987
2015-06-01,Faroe Islands,,,,28.909
2015-07-01,Faroe Islands,,,,40.798
2015-08-01,Faroe Islands,,,,32.098
2015-09-01,Faroe Islands,,,,23.334
2015-10-01,Faroe Islands,,,,22.582
2015-11-01,Faroe Islands,,,,17.496
2015-12-01,Faroe Islands,,,,16.389
2016-01-01,Faroe Islands,,,,16.354
2016-02-01,Faroe Islands,,,,16.367
2016-03-01,Faroe Islands,,,,23.417
2016-04-01,Faroe Islands,,,,20.162
2016-05-01,Faroe Islands,,,,26.028
2016-06-01,Faroe Islands,,,,29.422
2016-07-01,Faroe Islands,,,,42.955
2016-08-01,Faroe Islands,,,,33.937
2016-09-01,Faroe Islands,,,,24.553
2016-10-01,Faroe Islands,,,,23.654
2016-11-01,Faroe Islands,,,,17.851
2016-12-01,Faroe Islands,,,,17.693
2017-01-01,Faroe Islands,,,,17.757
2017-02-01,Faroe Islands,,,,14.735
2017-03-01,Faroe Islands,,,,18.094
2017-04-01,Faroe Islands,,,,29.433
2017-05-01,Faroe Islands,,,,32.594
2017-06-01,Faroe Islands,,,,36.657
2017-07-01,Faroe Islands,,,,51.765
2017-08-01,Faroe Islands,,,,41.162
2017-09-01,Faroe Islands,,,,28.867
2017-10-01,Faroe Islands,,,,29.405
2017-11-01,Faroe Islands,,,,20.39
2017-12-01,Faroe Islands,,,,20.529
2010-01-01,United Kingdom,12254.789,1380.903,10873.886,13585.092
2010-02-01,United Kingdom,12471.114,1604.265,10866.849,14023.125
2010-03-01,United Kingdom,14614.54,1827.721,12786.819,16379.075
2010-04-01,United Kingdom,12613.558,1409.196,11204.362,13966.869
2010-05-01,United Kingdom,16650.57,1687.884,14962.686,18268.444
2010-06-01,United Kingdom,18690.048,1934.658,16755.39,20550.443
2010-07-01,United Kingdom,21122.342,2062.692,19059.65,23108.195
2010-08-01,United Kingdom,21397.885,2058.664,19339.221,23378.022
2010-09-01,United Kingdom,19456.295,2003.248,17453.047,21388.415
2010-10-01,United Kingdom,18048.65,1997.807,16050.843,19980.105
2010-11-01,United Kingdom,13299.407,1709.547,11589.86,14944.783
2010-12-01,United Kingdom,12268.536,1306.157,10962.379,13515.745
2011-01-01,United Kingdom,12707.212,1444.976,11262.236,14096.536
2011-02-01,United Kingdom,12449.019,1532.253,10916.766,13930.869
2011-03-01,United Kingdom,14444.658,1763.588,12681.07,16142.296
2011-04-01,United Kingdom,16635.915,1706.348,14929.567,18277.466
2011-05-01,United Kingdom,17925.22,1764.959,16160.261,19624.645
2011-06-01,United Kingdom,19360.3,1876.159,17484.141,21176.001
2011-07-01,United Kingdom,21616.363,1943.316,19673.047,23496.883
2011-08-01,United Kingdom,21602.203,1955.975,19646.228,23485.825
2011-09-01,United Kingdom,19944.537,1882.114,18062.423,21769.242
2011-10-01,United Kingdom,17972.962,1825.57,16147.392,19748.334
2011-11-01,United Kingdom,13207.116,1678.515,11528.601,14829.859
2011-12-01,United Kingdom,13671.248,1548.397,12122.851,15074.405
2012-01-01,United Kingdom,12794.334,1408.903,11385.431,14153.342
2012-02-01,United Kingdom,12757.782,1532.54,11225.242,14244.639
2012-03-01,United Kingdom,15059.277,1735.41,13323.867,16747.618
2012-04-01,United Kingdom,16562.599,1743.49,14819.109,18257.052
2012-05-01,United Kingdom,17791.6,1833.325,15958.275,19565.931
2012-06-01,United Kingdom,19742.454,1817.161,17925.293,21516.818
2012-07-01,United Kingdom,21173.37,1866.187,19307.183,23010.509
2012-08-01,United Kingdom,21481.747,1883.102,19598.645,23325.595
2012-09-01,United Kingdom,20021.956,1819.066,18202.89,21824.001
2012-10-01,United Kingdom,18014.804,1826.603,16188.201,19817.028
2012-11-01,United Kingdom,13778.837,1746.506,12032.331,15490.507
2012-12-01,United Kingdom,13888.255,1567.492,12320.763,15411.906
2013-01-01,United Kingdom,12737.418,1374.397,11363.021,14064.403
2013-02-01,United Kingdom,12712.13,1512.726,11199.404,14190.332
2013-03-01,United Kingdom,15542.768,1725.282,13817.486,17226.815
2013-04-01,United Kingdom,16628.828,1728.663,14900.165,18298.368
2013-05-01,United Kingdom,19041.393,1872.962,17168.431,20854.648
2013-06-01,United Kingdom,20534.953,1884.768,18650.185,22368.104
2013-07-01,United Kingdom,22157.287,2007.903,20149.384,24106.449
2013-08-01,United Kingdom,22685.429,2004.618,20680.811,24627.37
2013-09-01,United Kingdom,20770.978,1918.098,18852.88,22634.499
2013-10-01,United Kingdom,18889.084,1920.309,16968.775,20745.589
2013-11-01,United Kingdom,14202.535,1754.545,12447.99,15908.886
2013-12-01,United Kingdom,14566.177,1614.218,12951.959,16130.985
2014-01-01,United Kingdom,13470.31,1461.39,12008.92,14878.774
2014-02-01,United Kingdom,13249.17,1555.737,11693.433,14754.585
2014-03-01,United Kingdom,15519.953,1761.705,13758.248,17225.107
2014-04-01,United Kingdom,18075.203,1805.96,16269.243,19839.646
2014-05-01,United Kingdom,19861.998,1897.155,17964.843,21700.561
2014-06-01,United Kingdom,21296.412,1925.051,19371.361,23164.417
2014-07-01,United Kingdom,22976.005,2017.736,20958.269,24922.833
2014-08-01,United Kingdom,23782.567,1988.785,21793.782,25697.846
2014-09-01,United Kingdom,21599.908,1914.148,19685.76,23449.01
2014-10-01,United Kingdom,19720.748,1964.134,17756.614,21618.373
2014-11-01,United Kingdom,14979.167,1834.435,13144.732,16755.861
2014-12-01,United Kingdom,15490.681,1735.93,13754.751,17160.96
2015-01-01,United Kingdom,14341.428,1535.379,12806.049,15818.211
2015-02-01,United Kingdom,14183.231,1667.337,12515.894,15790.817
2015-03-01,United Kingdom,16894.634,1914.422,14980.212,18746.653
2015-04-01,United Kingdom,18529.782,1904.302,16625.48,20370.821
2015-05-01,United Kingdom,20791.446,1974.74,18816.706,22706.404
2015-06-01,United Kingdom,22259.414,2041.07,20218.344,24251.744
2015-07-01,United Kingdom,24427.872,2127.85,22300.022,26494.075
2015-08-01,United Kingdom,24946.702,2079.543,22867.159,26967.349
2015-09-01,United Kingdom,22742.506,2024.844,20717.662,24660.964
2015-10-01,United Kingdom,21014.595,2012.257,19002.338,22973.536
2015-11-01,United Kingdom,15882.794,1830.455,14052.339,17666.911
2015-12-01,United Kingdom,16256.033,1716.629,14539.404,17909.457
2016-01-01,United Kingdom,15285.237,1538.35,13746.887,16778.432
2016-02-01,United Kingdom,15602.504,1718.889,13883.615,17288.126
2016-03-01,United Kingdom,18328.072,1888.08,16439.992,20172.431
2016-04-01,United Kingdom,19451.507,1889.235,17562.272,21266.228
2016-05-01,United Kingdom,21879.677,1975.283,19904.394,23812.394
2016-06-01,United Kingdom,23671.944,2029.695,21642.249,25677.069
2016-07-01,United Kingdom,26212.471,2112.668,24099.803,28269.21
2016-08-01,United Kingdom,26611.629,2153.457,24458.172,28710.395
2016-09-01,United Kingdom,24248.072,2048.827,22199.245,26251.07
2016-10-01,United Kingdom,22330.674,2037.673,20293.001,24318.407
2016-11-01,United Kingdom,17020.895,1888.767,15132.128,18860.039
2016-12-01,United Kingdom,18226.191,1796.018,16430.173,19972.404
2017-01-01,United Kingdom,16837.713,1607.749,15229.964,18400.908
2017-02-01,United Kingdom,16661.42,1704.76,14956.66,18331.189
2017-03-01,United Kingdom,19315.393,1945.946,17369.447,21226.488
2017-04-01,United Kingdom,22138.439,1973.272,20165.167,24078.63
2017-05-01,United Kingdom,23581.805,2041.056,21540.749,25589.828
2017-06-01,United Kingdom,25255.767,2094.002,23161.765,27318.167
2017-07-01,United Kingdom,27616.26,2146.262,25469.998,29705.623
2017-08-01,United Kingdom,28151.384,2183.853,25967.531,30306.249
2017-09-01,United Kingdom,25668.788,2039.696,23629.092,27632.202
2017-10-01,United Kingdom,23215.001,2051.158,21163.843,25257.177
2017-11-01,United Kingdom,17651.755,1871.969,15779.786,19495.269
2017-12-01,United Kingdom,18535.729,1757.473,16778.256,20259.907
2018-01-01,United Kingdom,17134.006,1588.801,15545.205,
2018-02-01,United Kingdom,16928.973,1631.498,15297.475,
2018-03-01,United Kingdom,19970.313,1820.078,18150.235,
2018-04-01,United Kingdom,22118.281,1991.961,20126.32,
2018-05-01,United Kingdom,24278.054,2118.595,22159.459,
2018-06-01,United Kingdom,26347.056,2124.097,24222.959,
2018-07-01,United Kingdom,28284.256,2206.091,26078.165,
2018-08-01,United Kingdom,28740.892,2242.468,26498.424,
2018-09-01,United Kingdom,26089.333,2055.654,24033.679,
2018-10-01,United Kingdom,24342.698,2116.464,22226.234,
2018-11-01,United Kingdom,18599.307,1938.749,16660.558,
2018-12-01,United Kingdom,19356.986,1826.321,17530.665,
2010-01-01,Georgia,,,,49.838
2010-02-01,Georgia,,,,40.486
2010-03-01,Georgia,,,,49.514
2010-04-01,Georgia,,,,49.733
2010-05-01,Georgia,,,,59.8
2010-06-01,Georgia,,,,73.719
2010-07-01,Georgia,,,,96.115
2010-08-01,Georgia,,,,103.826
2010-09-01,Georgia,,,,91.452
2010-10-01,Georgia,,,,79.535
2010-11-01,Georgia,,,,62.979
2010-12-01,Georgia,,,,65.773
2011-01-01,Georgia,,,,63.359
2011-02-01,Georgia,,,,52.995
2011-03-01,Georgia,,,,64.414
2011-04-01,Georgia,,,,70.534
2011-05-01,Georgia,,,,82.867
2011-06-01,Georgia,,,,94.791
2011-07-01,Georgia,,,,116.674
2011-08-01,Georgia,,,,130.998
2011-09-01,Georgia,,,,123.058
2011-10-01,Georgia,,,,100.041
2011-11-01,Georgia,,,,77.775
2011-12-01,Georgia,,,,81.173
2012-01-01,Georgia,,,,85.361
2012-02-01,Georgia,,,,72.876
2012-03-01,Georgia,,,,88.895
2012-04-01,Georgia,,,,99.486
2012-05-01,Georgia,,,,108.233
2012-06-01,Georgia,,,,129.6
2012-07-01,Georgia,,,,153.658
2012-08-01,Georgia,,,,173.967
2012-09-01,Georgia,,,,158.551
2012-10-01,Georgia,,,,121.273
2012-11-01,Georgia,,,,99.441
2012-12-01,Georgia,,,,97.813
2013-01-01,Georgia,,,,91.766
2013-02-01,Georgia,,,,85.38
2013-03-01,Georgia,,,,106.106
2013-04-01,Georgia,,,,112.028
2013-05-01,Georgia,,,,134.84
2013-06-01,Georgia,,,,156.937
2013-07-01,Georgia,,,,182.489
2013-08-01,Georgia,,,,217.703
2013-09-01,Georgia,,,,190.296
2013-10-01,Georgia,,,,148.615
2013-11-01,Georgia,,,,111.1
2013-12-01,Georgia,,,,107.515
2014-01-01,Georgia,,,,123.47
2014-02-01,Georgia,,,,109.462
2014-03-01,Georgia,,,,128.524
2014-04-01,Georgia,,,,138.228
2014-05-01,Georgia,,,,162.191
2014-06-01,Georgia,,,,194.213
2014-07-01,Georgia,,,,233.154
2014-08-01,Georgia,,,,275.567
2014-09-01,Georgia,,,,213.709
2014-10-01,Georgia,,,,167.694
2014-11-01,Georgia,,,,134.853
2014-12-01,Georgia,,,,126.374
2015-01-01,Georgia,,,,123.853
2015-02-01,Georgia,,,,105.731
2015-03-01,Georgia,,,,132.536
2015-04-01,Georgia,,,,148.738
2015-05-01,Georgia,,,,176.219
2015-06-01,Georgia,,,,204.266
2015-07-01,Georgia,,,,277.526
2015-08-01,Georgia,,,,329.968
2015-09-01,Georgia,,,,267.258
2015-10-01,Georgia,,,,204.29
2015-11-01,Georgia,,,,146.492
2015-12-01,Georgia,,,,140.116
2016-01-01,Georgia,,,,141.743
2016-02-01,Georgia,,,,127.605
2016-03-01,Georgia,,,,162.976
2016-04-01,Georgia,,,,178.011
2016-05-01,Georgia,,,,221.399
2016-06-01,Georgia,,,,249.642
2016-07-01,Georgia,,,,351.891
2016-08-01,Georgia,,,,391.741
2016-09-01,Georgia,,,,353.666
2016-10-01,Georgia,,,,263.441
2016-11-01,Georgia,,,,195.583
2016-12-01,Georgia,,,,198.68
2017-01-01,Georgia,,,,194.104
2017-02-01,Georgia,,,,177.199
2017-03-01,Georgia,,,,248.382
2017-04-01,Georgia,,,,282.132
2017-05-01,Georgia,,,,318.979
2017-06-01,Georgia,,,,383.278
2017-07-01,Georgia,,,,520.893
2017-08-01,Georgia,,,,570.701
2017-09-01,Georgia,,,,496.36
2017-10-01,Georgia,,,,356.683
2017-11-01,Georgia,,,,257.859
2017-12-01,Georgia,,,,257.009
2010-01-01,Gibraltar,,,,19.068
2010-02-01,Gibraltar,,,,19.193
2010-03-01,Gibraltar,,,,23.754
2010-04-01,Gibraltar,,,,18.78
2010-05-01,Gibraltar,,,,27.25
2010-06-01,Gibraltar,,,,28.659
2010-07-01,Gibraltar,,,,29.44
2010-08-01,Gibraltar,,,,30.424
2010-09-01,Gibraltar,,,,30.872
2010-10-01,Gibraltar,,,,32.6
2010-11-01,Gibraltar,,,,25.026
2010-12-01,Gibraltar,,,,20.259
2011-01-01,Gibraltar,,,,19.46
2011-02-01,Gibraltar,,,,20.064
2011-03-01,Gibraltar,,,,25.405
2011-04-01,Gibraltar,,,,30.292
2011-05-01,Gibraltar,,,,33.584
2011-06-01,Gibraltar,,,,37.312
2011-07-01,Gibraltar,,,,41.178
2011-08-01,Gibraltar,,,,43.501
2011-09-01,Gibraltar,,,,39.801
2011-10-01,Gibraltar,,,,36.356
2011-11-01,Gibraltar,,,,29.304
2011-12-01,Gibraltar,,,,26.756
2012-01-01,Gibraltar,,,,23.75
2012-02-01,Gibraltar,,,,26.053
2012-03-01,Gibraltar,,,,29.867
2012-04-01,Gibraltar,,,,33.012
2012-05-01,Gibraltar,,,,33.916
2012-06-01,Gibraltar,,,,36.009
2012-07-01,Gibraltar,,,,40.421
2012-08-01,Gibraltar,,,,40.459
2012-09-01,Gibraltar,,,,36.566
2012-10-01,Gibraltar,,,,35.335
2012-11-01,Gibraltar,,,,25.887
2012-12-01,Gibraltar,,,,25.944
2013-01-01,Gibraltar,,,,19.162
2013-02-01,Gibraltar,,,,23.789
2013-03-01,Gibraltar,,,,28.207
2013-04-01,Gibraltar,,,,28.37
2013-05-01,Gibraltar,,,,32.211
2013-06-01,Gibraltar,,,,36.273
2013-07-01,Gibraltar,,,,40.698
2013-08-01,Gibraltar,,,,41.296
2013-09-01,Gibraltar,,,,39.789
2013-10-01,Gibraltar,,,,35.809
2013-11-01,Gibraltar,,,,29.736
2013-12-01,Gibraltar,,,,28.536
2014-01-01,Gibraltar,,,,25.651
2014-02-01,Gibraltar,,,,27.515
2014-03-01,Gibraltar,,,,32.564
2014-04-01,Gibraltar,,,,33.087
2014-05-01,Gibraltar,,,,34.427
2014-06-01,Gibraltar,,,,36.07
2014-07-01,Gibraltar,,,,41.342
2014-08-01,Gibraltar,,,,43.074
2014-09-01,Gibraltar,,,,40.286
2014-10-01,Gibraltar,,,,39.827
2014-11-01,Gibraltar,,,,31.399
2014-12-01,Gibraltar,,,,29.861
2015-01-01,Gibraltar,,,,24.355
2015-02-01,Gibraltar,,,,25.105
2015-03-01,Gibraltar,,,,31.224
2015-04-01,Gibraltar,,,,33.461
2015-05-01,Gibraltar,,,,39.935
2015-06-01,Gibraltar,,,,42.132
2015-07-01,Gibraltar,,,,46.608
2015-08-01,Gibraltar,,,,47.359
2015-09-01,Gibraltar,,,,45.27
2015-10-01,Gibraltar,,,,43.76
2015-11-01,Gibraltar,,,,33.875
2015-12-01,Gibraltar,,,,31.252
2016-01-01,Gibraltar,,,,28.651
2016-02-01,Gibraltar,,,,30.132
2016-03-01,Gibraltar,,,,38.557
2016-04-01,Gibraltar,,,,41.417
2016-05-01,Gibraltar,,,,49.583
2016-06-01,Gibraltar,,,,50.341
2016-07-01,Gibraltar,,,,58.719
2016-08-01,Gibraltar,,,,60.36
2016-09-01,Gibraltar,,,,57.443
2016-10-01,Gibraltar,,,,53.671
2016-11-01,Gibraltar,,,,39.351
2016-12-01,Gibraltar,,,,40.005
2017-01-01,Gibraltar,,,,32.541
2017-02-01,Gibraltar,,,,36.208
2017-03-01,Gibraltar,,,,45.124
2017-04-01,Gibraltar,,,,57.04
2017-05-01,Gibraltar,,,,57.881
2017-06-01,Gibraltar,,,,57.695
2017-07-01,Gibraltar,,,,63.858
2017-08-01,Gibraltar,,,,65.411
2017-09-01,Gibraltar,,,,62.554
2017-10-01,Gibraltar,,,,41.689
2017-11-01,Gibraltar,,,,26.19
2017-12-01,Gibraltar,,,,24.993
2010-01-01,Guadeloupe,,,,165.114
2010-02-01,Guadeloupe,,,,152.55
2010-03-01,Guadeloupe,,,,172.877
2010-04-01,Guadeloupe,,,,152.608
2010-05-01,Guadeloupe,,,,134.194
2010-06-01,Guadeloupe,,,,131.533
2010-07-01,Guadeloupe,,,,194.306
2010-08-01,Guadeloupe,,,,207.235
2010-09-01,Guadeloupe,,,,108.178
2010-10-01,Guadeloupe,,,,117.779
2010-11-01,Guadeloupe,,,,130.59
2010-12-01,Guadeloupe,,,,169.28
2011-01-01,Guadeloupe,,,,176.565
2011-02-01,Guadeloupe,,,,164.622
2011-03-01,Guadeloupe,,,,179.5
2011-04-01,Guadeloupe,,,,172.592
2011-05-01,Guadeloupe,,,,139.37
2011-06-01,Guadeloupe,,,,144.616
2011-07-01,Guadeloupe,,,,204.972
2011-08-01,Guadeloupe,,,,213.185
2011-09-01,Guadeloupe,,,,190.643
2011-10-01,Guadeloupe,,,,124.778
2011-11-01,Guadeloupe,,,,132.29
2011-12-01,Guadeloupe,,,,189.887
2012-01-01,Guadeloupe,,,,191.059
2012-02-01,Guadeloupe,,,,190.37
2012-03-01,Guadeloupe,,,,181.858
2012-04-01,Guadeloupe,,,,184.415
2012-05-01,Guadeloupe,,,,132.48
2012-06-01,Guadeloupe,,,,125.375
2012-07-01,Guadeloupe,,,,197.322
2012-08-01,Guadeloupe,,,,210.76
2012-09-01,Guadeloupe,,,,112.49
2012-10-01,Guadeloupe,,,,111.251
2012-11-01,Guadeloupe,,,,135.932
2012-12-01,Guadeloupe,,,,171.347
2013-01-01,Guadeloupe,,,,175.999
2013-02-01,Guadeloupe,,,,176.442
2013-03-01,Guadeloupe,,,,191.056
2013-04-01,Guadeloupe,,,,169.628
2013-05-01,Guadeloupe,,,,144.866
2013-06-01,Guadeloupe,,,,138.625
2013-07-01,Guadeloupe,,,,198.885
2013-08-01,Guadeloupe,,,,216.037
2013-09-01,Guadeloupe,,,,111.364
2013-10-01,Guadeloupe,,,,125.728
2013-11-01,Guadeloupe,,,,141.566
